scaling_min 4.5
scaling_max 5.2
num_runs 100
num_evidence_var 3
max_iter 100
ev_prob_list mc_rt_list mc_me_list qinf_rt_list qinf_me_list
5.8461565605040625e-06 70.964983155 0.00012661159792592969 39.484211820000006 0.00012661159792659582
5.753237768147967e-06 58.254631034 0.0001249788891282133 30.097240079999995 0.00012497888912887944
0.007599712423762578 0.087303824 0.007535531082903946 0.6349804800000001 0.032535531082904634
1.208759005410136e-06 321.154939385 0.0001249788891281023 94.10056709999999 0.00012497888912876842
1.9405857631035287e-07 3153.209209202 0.010986467492457713 193.00830287999997 0.0809864674924578
1.918879609870551e-05 15.686878128 0.00012696509134468847 17.26090584 0.0001269650913453546
1.972060016291274e-07 3311.930584413 0.001473271179971758 190.99090872000002 0.001473271179972424
0.0004379254070957657 1.647890269 0.00012643410396451227 3.66088032 0.0001264341039651784
9.533807875709397e-07 824.6314222679999 0.012535531169309055 74.39334312 0.0025355311693097127
2.757285530801058e-07 2746.098151827 0.0015774380359171447 159.8477304 0.0015774380359178108
4.089381275979765e-06 153.22533212599998 0.031971826748142695 39.71705099999999 0.003028173251857308
0.006707171802800132 0.07816976699999999 0.01598646749245769 0.7419990000000001 0.009013532507542776
0.00034867286120142496 1.9233559640000002 0.011188081689837981 4.39969908 0.006188081689838532
7.352007599606552e-06 38.852062548 0.0001245473815590925 33.20666736 0.00012454738155975864
4.577939860377286e-06 157.694028476 0.03302817325196358 40.230808020000005 0.0030281732519636118
3.011851818160007e-07 1081.851079408 0.003028173251857197 145.36022832 0.03302817325185725
6.261389434740346e-05 7.386247718 0.0010615213424677583 9.18428346 0.0010615213424678138
1.4671728232520784e-06 212.654765128 0.03098963866145127 65.17999008 0.020989638661451343
3.927575529413814e-06 210.746527406 0.0025355399311473015 39.678639600000004 0.032535539931147994
0.008709600779383575 0.068782908 0.0036709261026919293 0.62373036 0.011329073897307987
1.4610148785946227e-07 6183.260897117 0.000126190201396148 191.97993054 0.00012619020139681414
0.0003129992793681381 1.846263818 0.00018736171912880906 6.417000720000001 0.0001873617191294752
7.781214052059224e-05 9.720330884000001 0.0038091943025701513 10.407308760000001 0.023809194302570197
0.00033222867592449493 2.449377647 0.0011850346525378863 4.23889104 0.01881496534746252
0.0014082301839038465 1.2423791579999999 0.0013289177070894623 1.64189508 0.0013289177070894623
0.00192319626970056 0.44906333 0.03619308424911116 1.7074273200000003 0.06619308424911174
1.4562352298302485e-05 45.988206394 0.01142491341340875 23.922295320000003 0.01142491341340875
7.118421557552945e-05 6.12639944 0.0010014616957566003 10.3355556 0.008998538304243908
8.905402359055092e-05 6.190309086 0.02381497603534055 7.83466356 0.02118502396465949
4.241997400710709e-06 73.06727040700001 0.014013532507542226 40.48757712 0.03901353250754269
7.264518478614441e-05 7.842678168 0.00012626923621417152 9.56447238 0.00012626923621483765
3.294460473186948e-06 147.715050787 0.0001845642345150722 43.60563132 0.00018456423451573833
